Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
20:27:28.552,7.57,-0.94,-88.17,19.27,28.05,-4.94,-0.06,0.13,0.98,1000
20:27:28.570,7.76,-0.55,-88.22,15.18,36.77,-4.94,-0.06,0.14,1.02,1000
20:27:28.574,7.89,-0.08,-88.27,8.78,44.76,-3.29,-0.04,0.13,1.02,1000
20:27:28.587,7.95,0.46,-88.29,1.65,49.21,0.12,-0.06,0.11,1.01,1000
20:27:28.596,7.92,1.03,-88.27,-6.1,50.06,4.15,-0.08,0.12,1.01,1000
20:27:28.607,7.81,1.59,-88.21,-12.56,48.66,8.41,-0.08,0.11,1.02,1000
20:27:28.618,7.64,2.14,-88.1,-18.78,46.52,12.07,-0.09,0.12,1.04,1000
20:27:28.629,7.4,2.66,-87.95,-24.09,43.9,15.3,-0.08,0.11,1.04,1000
20:27:28.641,7.11,3.14,-87.77,-29.09,38.84,16.89,-0.12,0.16,1.02,1000
20:27:28.651,6.77,3.55,-87.59,-32.99,31.28,16.65,-0.11,0.17,1.01,1000
20:27:28.670,6.41,3.88,-87.41,-36.16,22.2,16.1,-0.17,0.17,1.02,1000
20:27:28.674,6.03,4.11,-87.22,-37.07,14.45,18.23,-0.13,0.08,1.06,1000
20:27:28.685,5.64,4.28,-87.0,-34.76,10.0,24.33,-0.16,0.01,1.08,1000
20:27:28.696,5.26,4.41,-86.7,-30.73,4.94,30.73,-0.22,0.0,1.03,1000
20:27:28.707,4.92,4.49,-86.34,-25.24,-1.16,35.79,-0.15,0.02,1.06,1000
20:27:28.718,4.64,4.5,-85.93,-18.96,-4.09,39.02,-0.15,0.02,1.05,1000
20:27:28.728,4.44,4.48,-85.49,-12.44,-5.85,41.04,-0.2,0.02,1.03,1000
20:27:28.740,4.3,4.47,-85.04,-7.26,-5.67,41.16,-0.17,0.03,1.04,1000
20:27:28.750,4.21,4.47,-84.59,-2.01,-3.23,40.18,-0.2,0.04,1.02,1000
20:27:29.171,4.18,4.5,-84.16,1.46,-1.65,37.93,-0.19,0.06,1.0,1000
20:27:29.171,4.19,4.55,-83.75,3.54,-0.24,35.37,-0.15,0.05,1.01,1000
20:27:29.171,4.21,4.6,-83.37,4.09,1.22,33.9,-0.14,0.02,1.0,1000
20:27:29.171,4.23,4.66,-83.0,4.21,2.13,33.17,-0.13,0.0,0.99,1000
20:27:29.171,4.25,4.72,-82.64,3.9,2.32,32.8,-0.13,0.0,0.98,1000
20:27:29.171,4.25,4.78,-82.29,3.29,2.2,31.22,-0.15,0.02,0.99,1000
20:27:29.171,4.25,4.83,-81.98,2.38,2.01,28.96,-0.15,0.03,1.01,1000
20:27:29.171,4.25,4.89,-81.65,1.89,2.8,25.79,-0.14,0.03,1.02,1000
20:27:29.171,4.25,4.96,-81.38,2.07,3.6,22.8,-0.14,0.03,1.02,1000
20:27:29.171,4.24,5.01,-81.19,2.68,2.87,18.84,-0.16,0.04,1.02,1000
20:27:29.171,4.26,5.06,-81.02,3.48,0.98,14.27,-0.15,0.05,1.03,1000
20:27:29.171,4.28,5.09,-80.88,4.45,-0.06,10.24,-0.14,0.05,1.03,1000
20:27:29.171,4.31,5.12,-80.79,5.18,-1.52,6.95,-0.16,0.06,1.01,1000
20:27:29.171,4.35,5.12,-80.74,5.55,-3.11,2.8,-0.16,0.06,1.01,1000
20:27:29.171,4.38,5.11,-80.73,6.04,-4.82,-0.67,-0.21,0.1,0.99,1000
20:27:29.171,4.45,5.08,-80.76,5.55,-8.35,-6.22,-0.21,0.15,1.01,1000
20:27:29.171,4.52,5.03,-80.85,5.91,-8.9,-9.51,-0.13,0.1,1.04,1000
20:27:29.171,4.59,4.99,-80.95,6.4,-5.55,-9.51,-0.12,0.05,1.04,1000
20:27:29.171,4.66,4.98,-81.05,6.95,-3.11,-7.13,-0.14,0.03,1.0,1000
20:27:29.171,4.73,4.97,-81.11,7.99,-3.11,-4.33,-0.14,0.05,1.0,1000
20:27:29.171,4.8,4.97,-81.15,8.78,-3.29,-3.17,-0.16,0.1,0.98,1000
20:27:29.171,4.89,4.97,-81.19,8.48,-3.17,-4.27,-0.13,0.12,1.0,1000
20:27:29.171,4.98,4.97,-81.25,7.32,-2.2,-5.98,-0.15,0.13,0.98,1000
20:27:29.171,5.07,4.98,-81.33,4.88,-1.4,-7.8,-0.13,0.16,1.0,1000
20:27:29.171,5.13,5.0,-81.42,1.46,1.16,-8.72,-0.12,0.15,0.99,1000
20:27:29.171,5.15,5.05,-81.51,-2.99,4.27,-7.99,-0.12,0.14,0.99,1000
20:27:29.171,5.13,5.13,-81.59,-7.32,7.56,-5.55,-0.09,0.12,0.97,1000
20:27:29.171,5.05,5.24,-81.63,-12.07,11.59,-1.46,-0.09,0.08,0.98,1000
20:27:29.171,4.91,5.38,-81.63,-15.98,12.62,2.13,-0.11,0.11,0.93,1000
20:27:29.171,4.74,5.53,-81.6,-19.39,10.91,3.41,-0.15,0.15,0.94,1000
20:27:29.171,4.55,5.65,-81.57,-22.68,8.23,1.1,-0.16,0.23,0.98,1000
20:27:29.171,4.34,5.75,-81.57,-25.73,7.56,-1.95,-0.09,0.19,1.0,1000
20:27:29.171,4.11,5.85,-81.6,-28.29,8.78,-2.26,-0.12,0.14,1.0,1000
20:27:29.171,3.84,5.96,-81.61,-30.18,9.76,0.18,-0.12,0.11,0.97,1000
20:27:29.172,3.6,6.06,-81.6,-31.16,10.91,4.15,-0.09,0.06,1.0,1000
20:27:29.172,3.25,6.21,-81.52,-30.49,14.33,10.37,-0.1,0.03,0.98,1000
20:27:29.172,2.99,6.33,-81.41,-28.17,17.5,14.51,-0.12,0.05,0.97,1000
20:27:29.172,2.74,6.53,-81.25,-24.45,19.02,17.26,-0.16,0.06,0.96,1000
20:27:29.183,2.5,6.76,-81.06,-21.04,19.57,16.77,-0.17,0.11,1.01,1000
20:27:29.193,2.31,6.99,-80.89,-17.13,20.61,15.3,-0.12,0.07,1.02,1000
20:27:29.201,2.17,7.23,-80.71,-12.26,22.13,16.89,-0.13,0.03,1.03,1000
20:27:29.212,2.06,7.47,-80.52,-7.56,22.26,19.57,-0.15,-0.01,1.01,1000
20:27:29.223,1.99,7.71,-80.28,-2.74,21.77,23.66,-0.14,-0.02,1.02,1000
20:27:29.236,1.97,7.95,-80.01,1.71,20.67,26.4,-0.17,0.01,1.01,1000
20:27:29.246,1.99,8.17,-79.72,4.7,18.72,26.28,-0.17,0.06,1.03,1000
20:27:29.257,2.05,8.37,-79.43,6.1,16.4,25.49,-0.15,0.04,1.03,1000
20:27:29.267,2.12,8.54,-79.15,6.4,14.27,25.49,-0.17,0.02,1.03,1000
20:27:29.279,2.18,8.69,-78.87,4.94,12.74,26.1,-0.14,0.01,1.02,1000
20:27:29.290,2.21,8.83,-78.58,2.68,12.5,27.62,-0.13,0.0,1.03,1000
20:27:29.301,2.21,8.96,-78.27,-0.61,11.83,28.11,-0.15,0.01,0.99,1000
20:27:29.311,2.17,9.07,-77.96,-4.21,10.06,27.93,-0.14,0.04,0.99,1000
20:27:29.324,2.11,9.16,-77.66,-7.26,6.4,25.43,-0.19,0.08,0.95,1000
20:27:29.333,2.02,9.21,-77.41,-10.55,2.56,20.18,-0.15,0.11,0.99,1000
20:27:29.345,1.91,9.24,-77.2,-13.05,1.95,15.67,-0.12,0.09,1.0,1000
20:27:29.355,1.78,9.26,-77.05,-15.18,2.99,12.74,-0.16,0.06,0.98,1000
20:27:29.367,1.63,9.29,-76.91,-17.13,3.11,10.79,-0.18,0.04,0.97,1000
20:27:29.378,1.46,9.33,-76.8,-17.99,4.02,9.51,-0.18,0.04,0.99,1000
20:27:29.389,1.27,9.39,-76.7,-17.99,6.46,8.17,-0.2,0.04,0.99,1000
20:27:29.402,1.1,9.47,-76.62,-16.89,7.62,5.49,-0.23,0.07,0.98,1000
20:27:29.410,0.94,9.58,-76.58,-14.45,8.96,1.83,-0.21,0.06,1.0,1000
20:27:29.421,0.82,9.71,-76.57,-10.55,11.83,-0.73,-0.22,0.05,1.01,1000
20:27:29.433,0.75,9.87,-76.58,-6.34,13.9,-2.44,-0.25,0.04,1.0,1000
20:27:29.446,0.71,10.05,-76.62,-2.32,13.96,-4.02,-0.28,0.08,1.01,1000
20:27:29.455,0.73,10.24,-76.67,0.67,14.45,-5.0,-0.23,0.05,1.04,1000
20:27:29.466,0.77,10.44,-76.71,3.29,16.4,-2.2,-0.25,-0.0,1.06,1000
20:27:29.482,0.82,10.65,-76.72,5.06,17.26,2.62,-0.25,-0.02,1.02,1000
20:27:29.491,0.88,10.86,-76.66,6.1,16.83,8.17,-0.23,-0.03,1.05,1000
20:27:29.500,0.93,11.07,-76.54,6.4,17.26,14.94,-0.23,-0.05,1.03,1000
20:27:29.509,0.98,11.28,-76.36,6.28,17.2,19.82,-0.24,-0.03,1.03,1000
20:27:29.521,1.03,11.48,-76.12,5.85,15.3,23.17,-0.28,0.0,1.01,1000
20:27:29.532,1.07,11.66,-75.87,4.82,12.38,23.17,-0.27,0.04,1.04,1000
20:27:29.544,1.11,11.81,-75.62,3.11,10.73,22.44,-0.25,0.03,1.06,1000
20:27:29.555,1.13,11.94,-75.37,0.73,10.24,22.32,-0.27,0.02,1.05,1000
20:27:29.565,1.13,12.07,-75.12,-1.28,9.39,22.62,-0.26,0.02,1.03,1000
20:27:29.575,1.1,12.19,-74.87,-3.35,9.51,22.99,-0.26,0.02,1.03,1000
20:27:29.592,1.06,12.32,-74.62,-4.76,10.24,23.29,-0.26,0.02,1.02,1000
20:27:29.598,1.0,12.46,-74.36,-5.67,12.2,23.29,-0.26,0.02,1.02,1000
20:27:29.608,0.93,12.62,-74.11,-6.04,14.45,22.56,-0.27,0.04,1.0,1000
20:27:29.620,0.87,12.81,-73.87,-5.67,16.95,20.67,-0.27,0.04,1.01,1000
20:27:29.631,0.83,13.03,-73.65,-4.27,20.43,18.78,-0.27,0.05,1.0,1000
20:27:29.646,0.8,13.28,-73.45,-2.44,23.05,17.32,-0.27,0.04,0.98,1000
20:27:29.652,0.8,13.56,-73.27,0.37,24.82,15.73,-0.26,0.04,0.97,1000
20:27:29.663,0.83,13.85,-73.1,4.15,24.76,15.0,-0.25,0.03,0.96,1000
20:27:29.674,0.91,14.12,-72.93,8.29,23.66,13.96,-0.26,0.05,0.95,1000
20:27:29.924,1.04,14.38,-72.79,12.8,21.71,12.68,-0.23,0.05,0.96,1000
20:27:29.924,1.21,14.61,-72.65,16.22,20.91,11.95,-0.25,0.05,0.96,1000
20:27:29.924,1.41,14.84,-72.51,18.23,20.49,12.26,-0.27,0.03,0.96,1000
20:27:29.924,1.62,15.06,-72.38,19.27,19.76,12.74,-0.32,0.04,0.95,1000
20:27:29.924,1.84,15.28,-72.24,19.33,18.48,12.01,-0.33,0.08,0.96,1000
20:27:29.924,2.06,15.5,-72.11,18.11,18.41,11.04,-0.28,0.07,1.0,1000
20:27:29.924,2.26,15.72,-71.99,16.46,20.73,11.28,-0.29,0.04,1.01,1000
20:27:29.924,2.42,15.94,-71.88,13.66,22.32,12.2,-0.31,0.03,0.98,1000
20:27:29.924,2.55,16.2,-71.74,10.55,22.26,12.68,-0.32,0.04,1.0,1000
20:27:29.924,2.65,16.44,-71.6,8.48,20.49,12.87,-0.33,0.05,0.98,1000
20:27:29.924,2.74,16.67,-71.46,6.83,18.11,11.52,-0.34,0.05,1.0,1000
20:27:29.924,2.8,16.87,-71.34,5.85,15.73,9.94,-0.33,0.04,0.99,1000
20:27:29.924,2.86,17.05,-71.24,4.88,13.54,8.23,-0.35,0.04,0.99,1000
20:27:29.924,2.91,17.2,-71.16,4.15,11.22,5.79,-0.37,0.07,0.99,1000
20:27:29.924,2.94,17.34,-71.11,2.74,8.84,2.62,-0.38,0.09,1.0,1000
20:27:29.924,2.97,17.46,-71.1,0.61,6.34,-0.79,-0.4,0.09,1.02,1000
20:27:29.925,2.98,17.53,-71.11,-1.59,5.73,-1.77,-0.33,0.06,1.04,1000
20:27:29.925,2.96,17.62,-71.13,-3.96,4.39,-1.65,-0.38,0.06,1.02,1000
20:27:29.925,2.91,17.67,-71.15,-5.85,1.04,-1.28,-0.36,0.07,1.01,1000
20:27:29.925,2.85,17.69,-71.16,-6.83,-2.56,-0.91,-0.36,0.08,1.0,1000
20:27:29.925,2.78,17.67,-71.17,-7.93,-6.28,-0.73,-0.38,0.1,1.0,1000
20:27:29.925,2.71,17.61,-71.18,-9.27,-9.82,-1.1,-0.38,0.12,1.01,1000
20:27:29.927,2.62,17.51,-71.2,-11.22,-12.62,-1.95,-0.35,0.1,1.02,1000
20:27:29.938,2.52,17.39,-71.21,-13.23,-14.15,-0.06,-0.36,0.05,1.02,1000
20:27:29.953,2.39,17.25,-71.2,-13.96,-15.61,2.62,-0.37,0.05,1.0,1000
20:27:29.962,2.25,17.1,-71.16,-12.93,-17.2,4.82,-0.35,0.04,1.01,1000
20:27:29.973,2.13,16.92,-71.1,-10.49,-18.11,6.59,-0.34,0.04,1.0,1000
20:27:29.982,2.03,16.74,-71.02,-6.65,-18.66,8.48,-0.33,0.01,1.0,1000
20:27:29.994,1.97,16.56,-70.92,-1.59,-19.27,10.37,-0.35,0.0,0.98,1000
20:27:30.004,1.97,16.37,-70.8,2.93,-19.76,10.43,-0.36,0.05,1.02,1000
20:27:30.016,2.02,16.17,-70.69,6.95,-21.22,8.66,-0.36,0.05,1.0,1000
20:27:30.027,2.11,15.96,-70.61,9.09,-22.13,7.26,-0.33,0.04,1.05,1000
20:27:30.037,2.21,15.75,-70.53,10.79,-22.62,7.2,-0.32,0.0,1.03,1000
20:27:30.048,2.33,15.52,-70.44,11.95,-23.48,8.72,-0.3,-0.02,1.03,1000
20:27:30.062,2.44,15.27,-70.33,12.87,-24.21,11.04,-0.28,-0.04,1.01,1000
20:27:30.072,2.56,15.02,-70.2,14.27,-24.09,13.17,-0.25,-0.05,1.0,1000
20:27:30.084,2.68,14.76,-70.05,15.43,-23.72,14.21,-0.28,-0.04,0.97,1000
20:27:30.292,2.81,14.51,-69.91,15.85,-24.21,12.07,-0.3,0.04,0.97,1000
20:27:30.292,2.96,14.26,-69.8,14.45,-23.54,6.22,-0.24,0.06,1.0,1000
20:27:30.292,3.07,14.04,-69.75,11.59,-20.24,1.59,-0.27,0.04,1.0,1000
20:27:30.292,3.16,13.85,-69.75,6.95,-15.91,-1.95,-0.24,0.03,1.0,1000
20:27:30.292,3.2,13.7,-69.78,1.95,-11.52,-3.29,-0.24,0.03,1.01,1000
20:27:30.292,3.18,13.6,-69.82,-3.48,-6.89,-4.45,-0.22,0.03,1.0,1000
20:27:30.292,3.11,13.54,-69.87,-7.8,-3.29,-4.09,-0.19,0.01,1.0,1000
20:27:30.292,2.99,13.5,-69.91,-11.1,-0.55,-2.87,-0.21,0.03,1.0,1000
20:27:30.292,2.84,13.48,-69.94,-14.51,-0.73,-2.68,-0.21,0.06,1.01,1000
20:27:30.292,2.66,13.46,-69.97,-17.32,0.3,-2.26,-0.19,0.05,1.03,1000
20:27:30.292,2.46,13.45,-69.99,-19.94,2.93,-0.3,-0.18,0.01,1.05,1000
20:27:30.292,2.22,13.46,-69.97,-22.2,4.27,3.23,-0.23,0.03,1.04,1000
20:27:30.292,1.97,13.49,-69.93,-23.6,4.76,5.73,-0.21,0.03,1.06,1000
20:27:30.292,1.7,13.52,-69.85,-24.39,3.96,8.41,-0.2,0.02,1.07,1000
20:27:30.292,1.43,13.53,-69.75,-24.33,1.95,11.28,-0.21,0.02,1.06,1000
20:27:30.292,1.16,13.51,-69.61,-23.29,-0.24,14.63,-0.18,-0.02,1.07,1000
20:27:30.292,0.9,13.48,-69.43,-20.98,-2.2,19.27,-0.2,-0.06,1.06,1000
20:27:30.292,0.67,13.41,-69.2,-17.38,-6.1,22.93,-0.22,-0.05,1.03,1000
20:27:30.292,0.48,13.3,-68.94,-11.95,-12.26,23.96,-0.23,-0.01,1.03,1000
20:27:30.497,0.35,13.12,-68.68,-6.83,-19.21,22.13,-0.25,0.03,1.03,1000
20:27:30.497,0.29,12.87,-68.46,-2.44,-25.98,18.78,-0.23,0.03,1.04,1000
20:27:30.497,0.28,12.59,-68.28,0.55,-30.55,17.26,-0.22,-0.03,1.05,1000
20:27:30.497,0.29,12.25,-68.08,3.05,-33.66,18.9,-0.24,-0.05,1.0,1000
20:27:30.497,0.31,11.87,-67.87,5.12,-36.95,18.78,-0.2,0.0,1.01,1000
20:27:30.497,0.37,11.45,-67.67,7.2,-39.82,18.29,-0.18,-0.01,0.98,1000
20:27:30.497,0.45,11.0,-67.46,9.57,-41.83,19.57,-0.17,-0.05,0.96,1000
20:27:30.497,0.54,10.54,-67.24,11.16,-42.32,21.4,-0.14,-0.04,0.95,1000
20:27:30.497,0.65,10.07,-66.99,12.87,-41.59,23.35,-0.13,-0.04,0.92,1000
20:27:30.497,0.77,9.61,-66.73,13.54,-39.63,24.76,-0.12,-0.02,0.93,1000
20:27:30.497,0.89,9.18,-66.46,13.48,-35.3,25.61,-0.1,-0.04,0.92,1000
20:27:30.497,1.01,8.81,-66.16,12.68,-28.54,28.48,-0.11,-0.07,0.93,1000
20:27:30.497,1.11,8.51,-65.84,11.28,-21.16,31.65,-0.12,-0.06,0.92,1000
20:27:30.497,1.18,8.3,-65.48,9.02,-13.72,33.35,-0.11,-0.04,0.93,1000
20:27:30.497,1.23,8.17,-65.11,7.2,-7.26,33.11,-0.12,-0.01,0.94,1000
20:27:30.497,1.27,8.1,-64.76,5.91,-2.8,30.79,-0.11,0.03,0.97,1000
20:27:30.497,1.32,8.07,-64.43,5.0,1.04,27.87,-0.1,0.02,0.98,1000
20:27:30.497,1.36,8.08,-64.13,4.21,4.7,26.59,-0.11,-0.01,1.0,1000
20:27:30.508,1.38,8.14,-63.84,2.62,8.66,25.98,-0.13,-0.01,1.01,1000
20:27:30.515,1.39,8.23,-63.56,0.98,10.91,25.06,-0.15,0.0,1.01,1000
20:27:30.524,1.39,8.35,-63.29,0.24,12.13,23.54,-0.14,0.03,1.02,1000
20:27:30.534,1.38,8.47,-63.04,-0.37,11.77,20.49,-0.13,0.06,1.04,1000
20:27:30.543,1.39,8.59,-62.83,0.49,9.94,17.01,-0.13,0.08,1.02,1000
20:27:30.554,1.41,8.67,-62.66,0.91,6.83,12.62,-0.14,0.12,1.06,1000
20:27:30.567,1.45,8.72,-62.54,0.73,4.39,8.72,-0.12,0.11,1.06,1000
20:27:30.576,1.49,8.75,-62.45,-0.49,3.35,7.32,-0.14,0.09,1.07,1000
20:27:30.587,1.5,8.76,-62.37,-2.93,0.67,7.56,-0.2,0.12,1.01,1000
20:27:30.598,1.5,8.74,-62.3,-6.1,-3.84,5.18,-0.21,0.2,1.06,1000
20:27:30.611,1.48,8.69,-62.25,-9.33,-6.71,4.45,-0.1,0.14,1.11,1000
20:27:30.621,1.42,8.61,-62.19,-11.89,-4.94,8.05,-0.09,0.09,1.11,1000
20:27:30.631,1.33,8.54,-62.08,-13.29,-4.27,13.29,-0.11,0.07,1.07,1000
20:27:30.642,1.22,8.48,-61.91,-13.35,-2.32,18.23,-0.1,0.07,1.11,1000
20:27:30.653,1.11,8.44,-61.69,-12.01,2.26,22.01,-0.1,0.06,1.09,1000
20:27:30.665,1.02,8.46,-61.43,-9.02,5.67,24.15,-0.13,0.1,1.04,1000
20:27:30.678,0.97,8.52,-61.18,-5.18,7.87,19.76,-0.15,0.19,1.1,1000
20:27:30.688,0.99,8.6,-60.99,-0.79,10.73,12.87,-0.13,0.21,1.12,1000
20:27:30.697,1.06,8.71,-60.88,3.96,12.87,6.34,-0.13,0.16,1.11,1000
20:27:30.710,1.19,8.83,-60.83,8.17,13.84,2.32,-0.12,0.13,1.1,1000
20:27:30.721,1.37,8.96,-60.81,12.74,13.96,0.91,-0.12,0.1,1.08,1000
20:27:30.733,1.57,9.08,-60.8,16.16,12.87,-0.43,-0.16,0.11,1.06,1000
20:27:30.741,1.81,9.2,-60.83,18.41,10.91,-4.63,-0.18,0.19,1.04,1000
20:27:30.753,2.08,9.3,-60.91,18.54,8.35,-13.11,-0.18,0.27,1.07,1000
20:27:30.764,2.35,9.38,-61.09,15.98,7.44,-20.98,-0.19,0.26,1.07,1000
20:27:30.957,2.58,9.46,-61.35,10.12,8.35,-26.65,-0.17,0.24,1.1,1000
20:27:30.957,2.72,9.53,-61.6,3.54,9.51,-29.15,-0.17,0.24,1.11,1000
20:27:30.957,2.81,9.63,-61.95,-4.94,9.51,-29.15,-0.14,0.23,1.09,1000
20:27:30.957,2.81,9.71,-62.23,-13.35,7.07,-26.77,-0.12,0.21,1.06,1000
20:27:30.957,2.71,9.75,-62.51,-21.22,2.74,-22.56,-0.1,0.19,1.05,1000
20:27:30.957,2.52,9.72,-62.73,-27.56,-2.93,-16.71,-0.06,0.15,1.01,1000
20:27:30.957,2.28,9.63,-62.88,-31.46,-8.35,-9.57,-0.06,0.14,1.01,1000
20:27:30.957,2.0,9.46,-62.96,-32.13,-16.04,-4.7,-0.12,0.19,0.95,1000
20:27:30.957,1.69,9.22,-63.01,-30.37,-24.88,-3.78,-0.15,0.24,1.04,1000
20:27:30.957,1.52,8.95,-63.04,-26.52,-31.22,-4.02,-0.09,0.23,1.05,1000
20:27:30.957,1.36,8.59,-63.08,-21.1,-36.16,-3.23,-0.1,0.19,1.09,1000
20:27:30.957,1.24,8.15,-63.1,-15.06,-39.88,-0.18,-0.08,0.14,1.07,1000
20:27:30.957,1.19,7.68,-63.09,-8.48,-41.52,3.72,-0.08,0.12,1.05,1000
20:27:30.957,1.19,7.19,-63.03,-1.22,-41.52,7.8,-0.07,0.12,1.02,1000
20:27:30.957,1.27,6.71,-62.93,5.49,-42.5,10.37,-0.08,0.15,0.97,1000
20:27:30.957,1.44,6.22,-62.82,12.5,-43.35,10.98,-0.05,0.16,0.98,1000
20:27:30.957,1.67,5.72,-62.69,18.35,-42.8,12.2,-0.04,0.14,0.99,1000
20:27:30.961,1.96,5.24,-62.55,22.93,-41.34,13.78,-0.1,0.15,0.95,1000
20:27:30.972,2.28,4.79,-62.39,25.3,-40.0,14.76,-0.06,0.16,0.98,1000
20:27:30.984,2.63,4.36,-62.22,26.71,-35.37,16.65,-0.05,0.14,0.98,1000
20:27:30.994,2.97,3.99,-62.03,26.1,-29.63,19.51,-0.07,0.12,0.96,1000
20:27:31.005,3.3,3.68,-61.8,24.21,-24.45,23.35,-0.05,0.11,0.95,1000
20:27:31.017,3.6,3.44,-61.52,22.2,-19.33,27.13,-0.04,0.09,0.92,1000
20:27:31.027,3.86,3.24,-61.21,19.39,-15.49,30.12,-0.05,0.12,0.91,1000
20:27:31.040,4.09,3.07,-60.88,16.59,-14.45,29.94,-0.05,0.18,0.9,1000
20:27:31.054,4.31,2.91,-60.56,13.41,-13.96,27.56,-0.06,0.18,0.92,1000
20:27:31.062,4.49,2.76,-60.26,9.45,-16.28,24.88,-0.11,0.21,0.91,1000
