Timestamp,Roll,Pitch,Yaw,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Throttle
17:16:13.683,-7.41,-4.62,-103.03,-3.05,4.33,7.07,0.06,-0.12,1.02,1000
17:16:13.698,-7.3,-4.42,-102.95,-3.54,3.54,7.5,0.06,-0.12,1.02,1000
17:16:13.703,-7.2,-4.25,-102.87,-4.33,2.8,7.07,0.06,-0.12,1.03,1000
17:16:13.714,-7.12,-4.1,-102.79,-4.76,2.74,6.71,0.06,-0.11,1.03,1000
17:16:13.726,-7.06,-3.93,-102.72,-4.82,1.77,5.85,0.06,-0.13,1.04,1000
17:16:13.736,-7.05,-3.74,-102.66,-4.27,1.22,5.06,0.05,-0.13,1.03,1000
17:16:13.748,-7.09,-3.59,-102.61,-2.93,1.46,3.78,0.06,-0.13,1.03,1000
17:16:13.758,-7.14,-3.53,-102.57,-1.71,2.07,2.74,0.07,-0.13,1.03,1000
17:16:13.769,-7.2,-3.55,-102.55,-0.12,1.89,2.07,0.07,-0.13,1.02,1000
17:16:13.780,-7.22,-3.6,-102.53,1.22,1.34,1.52,0.07,-0.13,1.02,1000
17:16:13.795,-7.21,-3.64,-102.51,2.38,0.49,1.83,0.07,-0.13,1.03,1000
17:16:13.802,-7.15,-3.69,-102.49,3.29,-0.73,2.32,0.08,-0.12,1.03,1000
17:16:13.813,-7.06,-3.79,-102.46,3.78,-1.4,2.99,0.08,-0.12,1.04,1000
17:16:13.824,-6.94,-3.92,-102.42,4.09,-1.59,3.84,0.09,-0.12,1.04,1000
17:16:13.841,-6.8,-4.09,-102.38,4.57,-1.52,4.57,0.09,-0.11,1.05,1000
17:16:13.846,-6.66,-4.23,-102.32,4.82,-0.67,5.37,0.09,-0.11,1.04,1000
17:16:13.857,-6.43,-4.38,-102.26,5.3,0.24,6.16,0.09,-0.1,1.04,1000
17:16:13.871,-6.19,-4.47,-102.19,5.67,1.71,6.52,0.09,-0.09,1.04,1000
17:16:13.880,-5.95,-4.51,-102.12,5.55,2.74,6.71,0.08,-0.09,1.03,1000
17:16:13.893,-5.72,-4.47,-102.05,5.37,3.35,5.85,0.07,-0.1,1.02,1000
17:16:13.902,-5.59,-4.38,-101.99,4.76,3.23,4.7,0.06,-0.1,1.02,1000
17:16:13.912,-5.52,-4.22,-101.94,3.72,3.11,3.72,0.06,-0.1,1.02,1000
17:16:13.923,-5.49,-4.01,-101.91,2.74,3.54,2.56,0.05,-0.1,1.02,1000
17:16:13.934,-5.48,-3.78,-101.88,1.95,4.02,2.13,0.06,-0.1,1.01,1000
17:16:13.945,-5.45,-3.61,-101.86,0.98,4.94,2.2,0.06,-0.09,1.0,1000
17:16:13.960,-5.38,-3.46,-101.84,-0.06,6.16,2.26,0.05,-0.1,1.01,1000
17:16:13.968,-5.35,-3.32,-101.81,-0.98,8.05,2.56,0.05,-0.09,1.0,1000
17:16:13.983,-5.34,-3.17,-101.78,-1.77,10.24,2.44,0.05,-0.1,1.01,1000
17:16:13.991,-5.42,-2.98,-101.75,-2.93,10.49,1.77,0.04,-0.12,1.01,1000
17:16:14.002,-5.61,-2.76,-101.74,-4.02,10.06,0.49,0.03,-0.13,1.01,1000
17:16:14.011,-5.96,-2.47,-101.74,-4.57,9.02,-0.61,0.02,-0.15,1.02,1000
17:16:14.025,-6.4,-2.19,-101.75,-4.33,7.62,-0.79,0.03,-0.15,1.01,1000
17:16:14.033,-6.76,-2.0,-101.76,-3.54,6.04,-0.55,0.04,-0.15,1.01,1000
17:16:14.044,-7.14,-1.95,-101.76,-1.89,4.88,-0.06,0.05,-0.14,1.01,1000
17:16:14.056,-7.42,-2.01,-101.76,-0.49,3.48,1.16,0.06,-0.15,1.02,1000
17:16:14.066,-7.57,-2.13,-101.74,1.1,3.54,2.74,0.05,-0.14,1.02,1000
17:16:14.077,-7.62,-2.24,-101.7,2.93,4.63,4.63,0.05,-0.14,1.03,1000
17:16:14.088,-7.66,-2.27,-101.64,4.39,6.46,5.98,0.04,-0.15,1.04,1000
17:16:14.107,-7.75,-2.23,-101.57,5.61,8.17,6.71,0.04,-0.16,1.04,1000
17:16:14.110,-7.9,-2.12,-101.5,6.4,9.94,7.13,0.03,-0.16,1.03,1000
17:16:14.122,-8.01,-1.94,-101.41,6.83,10.98,7.68,0.02,-0.15,1.03,1000
17:16:14.132,-8.1,-1.64,-101.33,6.4,11.34,8.17,0.02,-0.16,1.04,1000
17:16:14.146,-8.15,-1.38,-101.23,6.22,10.85,8.72,0.01,-0.15,1.04,1000
17:16:14.154,-8.13,-1.17,-101.13,6.28,9.57,9.57,0.02,-0.14,1.05,1000
17:16:14.165,-8.03,-1.05,-101.02,6.71,8.6,10.18,0.03,-0.13,1.05,1000
17:16:14.176,-7.88,-1.0,-100.91,7.62,9.94,10.61,0.03,-0.13,1.05,1000
17:16:14.187,-7.68,-0.98,-100.79,11.1,9.02,10.79,0.03,-0.13,1.08,1000
17:16:14.207,-7.46,-1.04,-100.68,16.1,7.74,9.76,0.04,-0.14,1.08,1000
17:16:14.209,-7.31,-1.08,-100.59,21.89,7.32,8.11,0.02,-0.16,1.1,1000
17:16:14.220,-7.21,-1.0,-100.5,32.5,7.38,5.55,-0.0,-0.18,1.09,1000
17:16:14.231,-7.15,-0.84,-100.45,43.54,7.5,3.23,0.01,-0.16,1.08,1000
17:16:14.242,-6.92,-0.7,-100.43,54.82,8.72,-0.12,0.03,-0.12,1.09,1000
17:16:14.253,-6.33,-0.74,-100.45,65.24,9.21,-4.15,0.04,-0.08,1.08,1000
17:16:14.267,-5.45,-0.86,-100.53,77.13,8.35,-9.82,0.02,-0.08,1.09,1000
17:16:14.277,-4.48,-0.86,-100.67,89.63,6.83,-16.4,-0.01,-0.08,1.09,1000
17:16:14.290,-3.64,-0.64,-100.86,102.8,5.24,-22.87,-0.03,-0.09,1.09,1000
17:16:14.300,-2.72,-0.28,-101.18,117.5,4.21,-30.61,-0.02,-0.08,1.07,1000
17:16:14.309,-1.83,0.0,-101.54,127.68,6.4,-35.79,-0.0,-0.03,1.07,1000
17:16:14.319,-0.69,0.15,-101.95,133.78,10.91,-38.84,0.02,0.03,1.06,1000
17:16:14.330,0.84,0.14,-102.38,135.3,17.68,-38.96,0.02,0.09,1.06,1000
17:16:14.345,2.53,0.13,-102.77,132.74,25.12,-37.8,0.01,0.12,1.05,1000
17:16:14.353,4.4,0.3,-103.2,125.91,32.56,-34.27,0.01,0.16,1.05,1000
17:16:14.363,6.2,0.5,-103.56,118.48,36.4,-30.12,-0.01,0.18,1.05,1000
17:16:14.375,7.88,0.78,-103.86,109.45,38.84,-25.18,-0.01,0.19,1.05,1000
17:16:14.385,9.37,1.07,-104.12,101.1,39.88,-20.85,-0.01,0.21,1.04,1000
17:16:14.397,10.61,1.34,-104.33,93.6,40.67,-17.32,0.01,0.23,1.05,1000
17:16:14.409,11.64,1.44,-104.49,89.94,40.98,-15.49,0.01,0.24,1.07,1000
17:16:14.418,12.69,1.45,-104.68,90.91,42.68,-15.06,-0.0,0.23,1.07,1000
17:16:14.429,13.37,1.53,-104.83,94.88,45.73,-16.22,-0.02,0.21,1.07,1000
17:16:14.440,13.93,1.83,-105.03,101.22,51.59,-18.05,-0.04,0.21,1.06,1000
17:16:14.452,14.35,2.31,-105.24,107.07,58.72,-19.57,-0.06,0.23,1.04,1000
17:16:14.462,14.89,2.96,-105.46,110.3,64.76,-19.51,-0.08,0.25,1.02,1000
17:16:14.474,15.63,3.71,-105.66,110.67,68.66,-17.68,-0.09,0.3,1.0,1000
17:16:14.484,16.66,4.54,-105.84,108.78,69.76,-13.66,-0.11,0.34,0.98,1000
17:16:14.495,17.9,5.4,-105.96,106.4,70.18,-8.11,-0.12,0.37,0.97,1000
17:16:14.506,19.2,6.2,-106.02,105.49,69.94,-1.28,-0.13,0.38,0.96,1000
17:16:14.517,20.49,6.99,-106.0,107.44,69.82,5.12,-0.14,0.38,0.94,1000
17:16:14.529,21.68,7.78,-105.91,110.06,70.06,11.22,-0.14,0.38,0.9,1000
17:16:14.540,22.87,8.48,-105.76,112.01,69.09,16.65,-0.14,0.41,0.87,1000
17:16:14.551,24.13,9.08,-105.56,112.93,66.65,20.49,-0.15,0.44,0.87,1000
17:16:14.563,25.58,9.59,-105.32,113.35,63.9,23.72,-0.17,0.49,0.86,1000
17:16:14.574,27.21,10.13,-105.05,112.62,63.23,25.37,-0.18,0.53,0.84,1000
17:16:14.584,28.8,10.65,-104.79,110.12,63.72,25.85,-0.19,0.55,0.83,1000
17:16:14.597,30.54,11.32,-104.48,106.16,64.63,24.63,-0.21,0.57,0.81,1000
17:16:14.607,32.14,11.99,-104.22,103.48,64.76,22.74,-0.23,0.58,0.8,1000
17:16:14.617,33.49,12.64,-104.01,101.65,64.82,20.0,-0.24,0.58,0.78,1000
17:16:14.627,34.92,13.41,-103.79,99.09,66.16,16.1,-0.26,0.59,0.74,1000
17:16:14.638,36.07,14.06,-103.64,95.37,66.04,13.29,-0.21,0.62,0.75,1000
17:16:14.649,37.53,14.55,-103.5,90.0,66.34,9.76,-0.23,0.69,0.72,1000
17:16:14.660,39.17,14.82,-103.4,84.45,63.29,7.13,-0.25,0.71,0.68,1000
17:16:14.671,40.89,15.18,-103.34,76.95,56.16,4.21,-0.27,0.72,0.63,1000
17:16:14.682,42.45,15.66,-103.31,70.12,46.77,1.77,-0.29,0.71,0.63,1000
17:16:14.693,43.9,16.22,-103.3,62.62,37.38,-0.55,-0.3,0.71,0.6,1000
17:16:14.704,45.01,16.74,-103.31,55.24,31.16,-2.44,-0.3,0.72,0.6,1000
17:16:14.716,45.91,17.18,-103.35,47.44,28.11,-3.96,-0.3,0.71,0.6,1000
17:16:14.726,46.55,17.52,-103.4,38.35,26.28,-5.67,-0.3,0.7,0.59,1000
17:16:14.738,46.96,17.85,-103.47,28.23,24.51,-7.32,-0.3,0.7,0.59,1000
17:16:14.748,47.22,18.11,-103.56,15.85,21.77,-8.9,-0.31,0.72,0.59,1000
17:16:14.759,47.37,18.27,-103.66,2.87,20.18,-10.0,-0.3,0.74,0.59,1000
17:16:14.771,47.5,18.31,-103.77,-11.71,19.51,-10.37,-0.29,0.75,0.59,1000
17:16:14.783,47.56,18.24,-103.89,-26.16,19.39,-11.4,-0.29,0.75,0.59,1000
17:16:14.792,47.46,18.2,-104.02,-38.48,18.9,-12.26,-0.3,0.72,0.59,1000
17:16:14.803,47.19,18.23,-104.16,-50.37,17.07,-12.99,-0.31,0.7,0.58,1000
17:16:14.815,46.69,18.46,-104.3,-60.73,12.5,-13.35,-0.33,0.68,0.56,1000
17:16:14.826,46.03,18.8,-104.45,-70.98,5.67,-13.05,-0.35,0.67,0.56,1000
17:16:14.837,45.31,19.32,-104.59,-81.83,-3.11,-12.07,-0.35,0.67,0.56,1000
17:16:14.848,44.59,19.8,-104.72,-93.05,-11.89,-10.98,-0.36,0.66,0.56,1000
17:16:14.859,43.76,20.24,-104.83,-105.12,-21.16,-9.51,-0.36,0.63,0.57,1000
17:16:14.869,42.73,20.53,-104.93,-117.44,-29.57,-8.48,-0.36,0.62,0.59,1000
17:16:14.881,41.53,20.69,-105.02,-130.37,-35.91,-7.01,-0.35,0.59,0.61,1000
17:16:14.891,40.16,20.69,-105.09,-143.05,-40.3,-5.67,-0.35,0.58,0.63,1000
17:16:14.904,38.61,20.64,-105.14,-154.21,-42.74,-3.84,-0.34,0.55,0.65,1000
17:16:14.916,36.92,20.5,-105.17,-165.85,-43.9,-2.07,-0.34,0.52,0.68,1000
17:16:14.927,35.07,20.29,-105.19,-176.28,-45.06,-0.24,-0.33,0.5,0.71,1000
17:16:14.936,33.06,20.01,-105.18,-186.34,-46.46,1.77,-0.32,0.47,0.74,1000
17:16:14.948,30.89,19.65,-105.15,-194.33,-47.13,3.72,-0.31,0.44,0.77,1000
17:16:14.957,28.53,19.24,-105.1,-200.3,-47.93,5.37,-0.31,0.4,0.8,1000
17:16:14.969,26.05,18.82,-105.03,-203.6,-47.8,7.01,-0.31,0.35,0.82,1000
17:16:14.979,23.41,18.41,-104.95,-203.84,-47.13,7.87,-0.28,0.31,0.85,1000
17:16:14.990,20.85,17.89,-104.86,-201.71,-45.49,7.93,-0.26,0.26,0.87,1000
17:16:15.001,18.21,17.23,-104.78,-198.23,-43.72,7.38,-0.25,0.22,0.89,1000
17:16:15.022,15.67,16.53,-104.7,-194.27,-42.01,6.28,-0.24,0.19,0.9,1000
17:16:15.026,13.24,15.82,-104.64,-190.85,-41.89,5.55,-0.22,0.15,0.92,1000
17:16:15.035,10.93,15.09,-104.58,-186.95,-43.35,4.63,-0.23,0.14,0.94,1000
17:16:15.048,8.67,14.41,-104.53,-183.11,-45.79,3.84,-0.24,0.08,0.97,1000
17:16:15.057,6.37,13.8,-104.5,-178.11,-48.17,2.68,-0.23,0.04,0.98,1000
17:16:15.068,3.98,13.14,-104.47,-171.77,-48.35,1.59,-0.2,-0.0,0.99,1000
17:16:15.080,1.59,12.35,-104.46,-165.73,-46.46,0.43,-0.18,-0.05,1.0,1000
17:16:15.090,-0.39,11.68,-104.46,-161.04,-43.48,-0.06,-0.18,-0.07,1.0,1000
17:16:15.100,-2.61,10.93,-104.46,-156.34,-40.37,0.43,-0.16,-0.09,1.0,1000
17:16:15.111,-4.54,10.24,-104.45,-153.6,-38.72,1.46,-0.15,-0.11,0.99,1000
17:16:15.129,-6.3,9.58,-104.43,-152.56,-36.28,2.8,-0.15,-0.13,1.01,1000
17:16:15.134,-7.96,8.98,-104.39,-153.66,-33.48,4.57,-0.15,-0.16,1.04,1000
17:16:15.144,-9.56,8.51,-104.33,-155.12,-30.12,6.04,-0.15,-0.21,1.06,1000
17:16:15.156,-11.19,8.07,-104.25,-156.1,-26.04,7.87,-0.12,-0.24,1.06,1000
17:16:15.166,-12.85,7.6,-104.16,-155.55,-21.71,9.39,-0.11,-0.27,1.06,1000
17:16:15.177,-14.47,7.13,-104.05,-153.05,-16.28,11.22,-0.11,-0.3,1.05,1000
17:16:15.190,-16.13,6.7,-103.91,-150.12,-11.4,12.74,-0.11,-0.34,1.03,1000
17:16:15.199,-17.82,6.43,-103.77,-146.52,-7.99,14.15,-0.12,-0.37,1.01,1000
17:16:15.211,-19.51,6.27,-103.6,-142.93,-7.8,15.79,-0.13,-0.4,1.01,1000
17:16:15.227,-21.06,6.23,-103.42,-139.15,-8.17,17.44,-0.14,-0.41,1.01,1000
17:16:15.233,-22.45,6.28,-103.22,-135.61,-7.2,19.45,-0.14,-0.42,1.01,1000
17:16:15.243,-23.68,6.37,-103.0,-133.41,-4.39,21.52,-0.14,-0.44,1.01,1000
17:16:15.254,-24.82,6.54,-102.75,-132.07,-0.61,23.17,-0.15,-0.46,0.99,1000
17:16:15.265,-25.96,6.75,-102.49,-130.3,2.8,24.33,-0.15,-0.48,0.97,1000
17:16:15.277,-27.08,6.97,-102.22,-129.15,4.88,25.24,-0.14,-0.48,0.94,1000
17:16:15.291,-28.13,7.12,-101.94,-128.96,5.73,26.1,-0.13,-0.47,0.91,1000
17:16:15.301,-28.99,7.21,-101.65,-129.02,5.37,26.46,-0.13,-0.47,0.91,1000
17:16:15.316,-29.8,7.33,-101.36,-127.74,3.66,26.1,-0.16,-0.49,0.9,1000
17:16:15.329,-30.64,7.58,-101.07,-123.11,1.22,24.76,-0.18,-0.53,0.89,1000
17:16:15.335,-31.56,7.93,-100.81,-114.88,-1.04,21.77,-0.19,-0.57,0.88,1000
17:16:15.343,-32.5,8.35,-100.61,-103.48,-2.07,18.29,-0.19,-0.6,0.87,1000
17:16:15.353,-33.57,8.68,-100.43,-86.89,-2.56,13.96,-0.18,-0.63,0.86,1000
17:16:15.364,-34.61,8.86,-100.29,-64.88,-3.48,9.45,-0.16,-0.65,0.86,1000
17:16:15.375,-35.36,8.86,-100.21,-40.18,-5.0,5.0,-0.16,-0.67,0.86,1000
17:16:15.387,-35.9,8.73,-100.17,-14.63,-5.98,0.98,-0.14,-0.68,0.85,1000
17:16:15.397,-36.21,8.53,-100.18,10.3,-5.55,-2.44,-0.13,-0.68,0.84,1000
17:16:15.408,-36.34,8.2,-100.23,37.68,-4.88,-6.22,-0.13,-0.66,0.84,1000
17:16:15.419,-36.24,7.9,-100.3,56.46,-4.09,-8.48,-0.12,-0.64,0.84,1000
17:16:15.436,-35.73,7.64,-100.41,71.34,-4.82,-10.0,-0.14,-0.61,0.86,1000
17:16:15.442,-34.94,7.51,-100.53,77.56,-7.5,-10.85,-0.15,-0.58,0.89,1000
17:16:15.453,-33.85,7.48,-100.65,77.74,-8.9,-11.16,-0.16,-0.53,0.91,1000
17:16:15.464,-32.49,7.57,-100.77,74.09,-6.95,-10.67,-0.16,-0.51,0.92,1000
17:16:15.475,-31.13,7.69,-100.89,68.66,-2.38,-10.43,-0.15,-0.5,0.93,1000
17:16:15.486,-29.88,7.76,-101.0,63.48,2.93,-10.18,-0.13,-0.5,0.94,1000
17:16:15.497,-28.81,7.77,-101.11,59.88,8.35,-10.18,-0.13,-0.49,0.93,1000
17:16:15.508,-27.91,7.79,-101.22,58.9,12.93,-10.0,-0.14,-0.49,0.93,1000
17:16:15.519,-27.24,7.86,-101.32,60.67,14.27,-9.63,-0.14,-0.48,0.93,1000
17:16:15.529,-26.54,7.98,-101.43,66.28,13.9,-9.39,-0.14,-0.48,0.92,1000
17:16:15.543,-25.94,8.07,-101.54,72.8,12.38,-9.57,-0.14,-0.48,0.91,1000
17:16:15.552,-25.44,8.12,-101.64,80.85,11.04,-9.82,-0.15,-0.47,0.93,1000
17:16:15.563,-24.86,8.23,-101.75,89.02,10.67,-10.12,-0.16,-0.46,0.94,1000
17:16:15.574,-24.17,8.34,-101.86,96.28,11.22,-10.24,-0.14,-0.44,0.95,1000
17:16:15.585,-23.41,8.39,-101.98,102.2,13.6,-10.85,-0.14,-0.42,0.94,1000
17:16:15.598,-22.58,8.42,-102.1,106.46,17.13,-11.59,-0.14,-0.41,0.94,1000
17:16:15.608,-21.76,8.5,-102.22,108.84,20.49,-12.13,-0.15,-0.39,0.93,1000
17:16:15.621,-20.8,8.66,-102.37,108.41,23.17,-12.62,-0.16,-0.36,0.92,1000
17:16:15.641,-19.87,8.93,-102.5,105.79,23.35,-11.83,-0.19,-0.33,0.92,1000
17:16:15.644,-18.9,9.34,-102.62,101.52,21.95,-10.06,-0.2,-0.3,0.92,1000
17:16:15.651,-17.87,9.84,-102.72,97.62,20.18,-7.13,-0.2,-0.26,0.92,1000
17:16:15.662,-16.76,10.36,-102.78,92.07,18.17,-3.84,-0.19,-0.25,0.91,1000
17:16:15.672,-15.7,10.76,-102.81,86.04,15.91,-0.73,-0.19,-0.24,0.9,1000
17:16:15.684,-14.76,11.05,-102.8,79.27,11.83,2.38,-0.19,-0.23,0.9,1000
17:16:15.701,-13.87,11.3,-102.76,72.93,5.73,5.12,-0.22,-0.21,0.91,1000
17:16:15.705,-13.11,11.57,-102.71,68.17,-0.73,6.59,-0.25,-0.21,0.92,1000
17:16:15.724,-12.38,12.1,-102.62,64.63,-8.05,7.32,-0.27,-0.23,0.92,1000
17:16:15.728,-11.95,12.59,-102.55,63.72,-13.17,6.65,-0.27,-0.24,0.92,1000
17:16:15.743,-11.79,13.23,-102.48,64.39,-19.39,5.55,-0.26,-0.25,0.91,1000
17:16:15.749,-11.61,13.54,-102.42,66.16,-25.24,4.82,-0.25,-0.21,0.89,1000
17:16:15.760,-11.33,13.75,-102.37,67.68,-31.1,5.3,-0.25,-0.17,0.89,1000
17:16:15.771,-10.63,13.86,-102.3,68.6,-39.57,7.01,-0.25,-0.12,0.88,1000
17:16:15.783,-9.53,13.98,-102.21,68.48,-49.15,8.96,-0.26,-0.09,0.88,1000
17:16:15.794,-8.27,14.04,-102.1,68.54,-63.54,10.67,-0.26,-0.08,0.86,1000
17:16:15.804,-7.08,14.04,-101.98,70.06,-79.7,11.28,-0.25,-0.08,0.85,1000
17:16:15.815,-6.03,13.78,-101.86,72.07,-93.41,10.85,-0.22,-0.07,0.85,1000
17:16:15.827,-5.12,13.11,-101.75,71.95,-104.39,8.41,-0.17,-0.05,0.87,1000
17:16:15.839,-4.09,11.93,-101.68,68.54,-110.49,5.18,-0.11,0.0,0.89,1000
17:16:15.852,-2.79,10.34,-101.63,62.26,-113.78,1.83,-0.09,0.06,0.93,1000
17:16:15.859,-1.38,8.69,-101.63,53.41,-112.38,-1.77,-0.08,0.1,0.99,1000
17:16:15.870,0.35,6.94,-101.67,43.41,-110.79,-5.12,-0.04,0.11,1.02,1000
17:16:15.881,1.9,5.21,-101.74,35.24,-107.62,-8.6,-0.05,0.11,1.05,1000
17:16:15.909,3.07,3.71,-101.85,28.23,-102.99,-12.32,-0.02,0.08,1.07,1000
17:16:15.909,3.65,2.23,-102.01,22.87,-96.77,-16.71,0.02,0.04,1.1,1000
17:16:15.917,3.74,0.97,-102.2,18.29,-89.94,-19.88,0.04,0.04,1.11,1000
17:16:15.934,3.67,-0.4,-102.44,13.84,-81.89,-20.55,0.06,0.05,1.1,1000
17:16:15.941,3.59,-1.57,-102.65,12.44,-74.88,-17.2,0.07,0.06,1.07,1000
17:16:15.954,3.68,-2.51,-102.81,14.02,-68.9,-10.61,0.07,0.08,1.02,1000
17:16:15.960,4.14,-3.52,-102.9,17.07,-62.87,-2.68,0.16,0.17,0.98,1000
